Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,Square Footage,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
978601969.0,-1,-1,11126
978602269.0,-1,-1,11441
978602570.0,-1,-1,10707
978602870.0,-1,-1,11004
978603170.0,-1,-1,11441
978603470.0,-1,-1,10944
978603770.0,-1,-1,10650
978604071.0,-1,-1,11377
978604371.0,-1,-1,11251
978604671.0,-1,-1,10707
978604972.0,-1,-1,10884
978605273.0,-1,-1,11377
978605573.0,-1,-1,10766
978605873.0,-1,-1,10766
978606174.0,-1,-1,11441
978606474.0,-1,-1,11314
978606774.0,-1,-1,10707
978607074.0,-1,-1,10203
978607374.0,-1,-1,11314
978607674.0,-1,-1,11506
978607975.0,-1,-1,10766
978608275.0,-1,-1,11004
978608575.0,-1,-1,11251
978608876.0,-1,-1,11004
978609176.0,-1,-1,10423
978609476.0,-1,-1,10884
978609776.0,-1,-1,11506
978610076.0,-1,-1,11004
978610376.0,-1,-1,10650
978610677.0,-1,-1,11188
978610977.0,-1,-1,11314
978611277.0,-1,-1,10944
978611577.0,-1,-1,11004
978611878.0,-1,-1,11251
978612178.0,-1,-1,11188
978612478.0,-1,-1,10650
978612778.0,-1,-1,11188
978613078.0,-1,-1,11377
978613378.0,-1,-1,11004
978613679.0,-1,-1,10944
978613979.0,-1,-1,10944
978614279.0,-1,-1,11637
978614579.0,-1,-1,10944
978614880.0,-1,-1,11065
978615180.0,-1,-1,11377
978615481.0,-1,-1,10825
978615781.0,-1,-1,11126
978616081.0,-1,-1,11251
978616381.0,-1,-1,10884
978616681.0,-1,-1,10884
978616981.0,-1,-1,10884
978617281.0,-1,-1,11377
978617582.0,-1,-1,11065
978617882.0,-1,-1,10884
978618182.0,-1,-1,11188
978618482.0,-1,-1,11704
978618782.0,-1,-1,10944
978619083.0,-1,-1,11004
978619383.0,-1,-1,11314
978619683.0,-1,-1,10884
978619983.0,-1,-1,10650
978620283.0,-1,-1,11065
978620583.0,-1,-1,11126
978620884.0,-1,-1,11004
978621184.0,-1,-1,10825
978621484.0,-1,-1,11126
978621784.0,-1,-1,11251
978622084.0,-1,-1,11004
978622385.0,-1,-1,11004
978622685.0,-1,-1,11126
978622985.0,-1,-1,11126
978623285.0,-1,-1,10944
978623585.0,-1,-1,11004
978623886.0,-1,-1,11126
978624186.0,-1,-1,11126
978624487.0,-1,-1,10884
978624787.0,-1,-1,11065
978625087.0,-1,-1,11441
978625387.0,-1,-1,11004
978625687.0,-1,-1,10650
978625988.0,-1,-1,11188
978626288.0,-1,-1,11377
978626588.0,-1,-1,10766
978626888.0,-1,-1,10766
978627188.0,-1,-1,11251
978627488.0,-1,-1,11314
978627788.0,-1,-1,10825
978628089.0,-1,-1,10479
978628389.0,-1,-1,11188
978628690.0,-1,-1,11251
978628990.0,-1,-1,11004
978629290.0,-1,-1,11004
978629590.0,-1,-1,11188
978629891.0,-1,-1,11314
978630191.0,-1,-1,10766
978630491.0,-1,-1,10884
978630791.0,-1,-1,11251
978631092.0,-1,-1,11314
978631392.0,-1,-1,11004
978631692.0,-1,-1,10766
978631993.0,-1,-1,11251
978632293.0,-1,-1,11251
978632593.0,-1,-1,10825
978632893.0,-1,-1,10884
978633193.0,-1,-1,11126
978633494.0,-1,-1,11188
978633794.0,-1,-1,11377
978634095.0,-1,-1,10766
978634395.0,-1,-1,11314
978634695.0,-1,-1,11377
978634995.0,-1,-1,11126
978635296.0,-1,-1,10650
978635596.0,-1,-1,11188
978635896.0,-1,-1,11314
978636196.0,-1,-1,11188
978636497.0,-1,-1,10944
978636797.0,-1,-1,10884
978637098.0,-1,-1,11377
978637398.0,-1,-1,11377
978637698.0,-1,-1,11065
